411|||Another term used for "information". Hence dialing 411 for information.|||Damn she's fine, I am gonna go get the 411 on her.|||1016,178
Dumpy|||(adj.) having a strong desire or need to unload the bowels; often accompanied by abdominal discomfort and an overall sense of uneasinessThe word is essentially a synonym for expressing an urge to *take a dump/shit/crap* - only in a more pleasant, concise manner.|||Crystal: Dude, why are you walking like you got something stuck up your ass? Are you OK?William: Sorry, babe, I'm just dumpy... Is there a bathroom anywhere along this hiking trail?|||21,21
wtg|||acronym; way to go||||||1156,253
wtg|||stands for "Way To Go" (It does not mean "What the gay". that makes no sense. dont listen to the guy who says that on this list.)|||Halo Player: "WTG madmac. we just lost thanx to you."MadMac0104: "Hey man, my fuckin dog knocked my cable out."|||738,237
wtg|||can stand for way to go, or wow that's great.in way to go, you mean it, but when saying wow that's great, it is sarcastic.|||for way to go:bob: I scored three goals in the game today!fred: WTG!!!bob: thx!!for wow that's great:bob: i scored three goals in the game today!fred: wtgbob: aren't you happy?fred: ecstatic.bob: ...|||60,49
wtg|||1. An acronym meaning;W - WorkingT - TheG - GameReferring to a bro's attempt at working the game like a champ|||Bro way to WTG with Rigdon she's totally DTF|||16,51
wtg|||Acronym for "What the Ghetto?". Used is similar context as WTF or WTH.|||Kevany: Malec, I want to grind!Malec: WTG!|||17,65
wtg|||WTG stands for What The Gine as in VAGINA. Similar to WTF. But does not mean way to go or what the God made famous by dumb mormons.|||Dude1:WTG that guy just DPed my mom!Dude2: Yeah he has got the gift of double penetration down! Plus your moms a whore.|||14,64
wtg|||Acronym; stands for What The Galaxy. An alternative to 'wtf' or wth'.|||Bill: "I licked my mother's foot."Bob: "WTG?"|||5,62
dilligas|||an amusing acronym disguised as a silly word.  Dilligas stands for "do I look like I give a shit?"  You can say it to your parents, your kid sister, your maiden aunt, really anyone who is annoying you, but whom you do not want to anger.|||eddie: So anyway, as I was saying, to make a long story short, in other words, as God as my witness, between you, me, and the fencepost..................freddie: hey man, dilligas?eddie: what's that supposed to mean?freddie: do i look like I give a shit?eddie walks away angrily, muttering to himself.freddie smiles, thanking his good fortune at discovering UD.|||50,10
dilligas|||acronym for: Does It Look Like I Give A Shit?|||Dude your not cool!dilligas|||20,7
dilligas|||Do I Look Like I Give A Shit|||-I'm Pregnant-Oh yeah, DILLIGAS.|||19,10
dilligas|||The term dilligas used out of context, in an exclaimed manner. To say 'do i look like i give a shit', when really, you probably do give a shit. Dayamn!|||"Shit son, Proctor's gay!""Dilligas, I Knew he was hitting on all the well buff men!?.... "Dilligas, you betta whatch out then dude""oh, dilli!!!!"|||12,11
Moron|||Another word for George W Bush. Someone who lacks one shred of intellectual curiosity. Someone who uses the word 'misunderestimated'|||Bush took first place at the world moron championships this year.|||5762,2342
Moron|||i don't have a definition, i just thought it was funny that the second definition uses the word "stupider" to describe someone who is a moron.|||did that moron just fuckin' say, "stupider?"|||2759,648
Moron|||n. A person whose IQ lies between 45 and 59.  Slightly stupider than a retard (60-69) but still smarter than an idiot (below 45).|||Bush is a moron.|||2990,1166
Moron|||Someone who looks up the word "moron" in a dictionary.|||If you don't know what moron means, god help you! Dumbass!|||2838,1789
Moron|||This refers to 90% of the population and there inability to make logical and common sense decisions.  The only way to deal with this is to treat everybody as a moron till proven otherwise.  How? Explain things to them like you would a child and hope they dont make a mistake|||If you require an example you are probably part of the problem|||1097,503
Moron|||Intelligence Quotient Scale: Moron = 50-69 Imbecile = 30-49 Idiot = 29 & below|||If you are calling someone a moron, you are actually saying the person is not an imbecile, since they are smarter than than that.|||770,317
Moron|||Moron was originally a scientific term, coined by psychologist Henry Goddard from a Greek word meaning "foolish" and used to describe a person with a genetically determined mental age between 8 and 12 on the Binet scale. It was also once applied to people with an IQ of 51-70 and was a step up from "imbecile" (IQ of 26-50) and two steps up from "idiot" (IQ of 0-25). The word moron, along with "retarded" and "feeble-minded" (among others), was once considered a valid descriptor in the psychological community, though these words have all now passed into common slang use, exclusively in a detrimental context.|||That person is a moron!|||338,99
take a deuce|||to take a shit.|||After I eat a garbage plate from Wyatt's, I imagine it will be about time for me to take a deuce.|||42,4
take a deuce|||taking a poop, crap, shit|||I was talking to sandi and getting real horny until she said she had to take a deuce.|||14,4
chowder head|||someone's whose brains are like a bowl of chowder|||Geez, what a chowder head!|||155,49
chowder head|||A very stupid person or someone devoid of common sense.|||Tim is such a chowderhead he doesn't know the difference between his ass and a hole in the ground|||101,18
chowder head|||an eastern massachussettes citizen. due to the amount of chowder the area provides and ingests. also a derogitory term used by yankee fans to describe a red sox fan. also just someone stupid like an airhead.|||yankee fan- "what are these chowderheads doin in the bronx?"|||54,31
chowder head|||A chowder head is a snowboarder who enjoys powder and likes to talk like a bro. Similar to the word "Chadillac"!|||damn punks that kids such a chowder head.lets go out to coloradical and be chowder heads for a year! sounds sick braaaaaa|||11,24
chowder head|||Cokehead. In the Southern and Mid-Atlantic regions, "Chowder" has been a popular term for cocaine. It is used by many teens as well as young adults.|||"Dude, John over there is such a chowderhead. He's dropped like 300 dollars this weekend just on that shit."|||11,38
chowder head|||What's up?|||Hey, Chowdo Head, man!|||8,121
chowder head|||a shower|||I gotta go take a chowder head|||9,123
faboo|||It is a slang, shortened version of fabulous.  Also can be spelled fabu.|||It would be totally faboo if we got tickets to the concert!|||178,60
faboo|||Short for 'fabulous', but a much more refined form of the word. Can be used to describe anything from a new sweater or your plans for the night (instead of saying 'alright, cool.' you can say 'faboo!'.|||"Damn girl, that shit is faboo!"|||69,26
faboo|||A word said to show extreme awe or fascination, and even wonder or confusion. Made popular by Wakko of Animaniacs fame.|||The Godfather: to henchmen Show these kids the door!Yakko: Thats OK, we can see it from here. Ooh, nice door.Wakko: Faboo!|||35,5
faboo|||A greater word for ‘fabulous’ or ‘cool.’ Something extraordinary or wonderful. Amazingly spectacular!|||eg. hey pantere what’s your theme? it’s so faboo!|||9,0
faboo|||Wonderful; The very best; of high quality; the most impressive|||That website is just faboo!You are my faboo best friend!|||10,1
faboo|||Too fabulous for fabulous, you're obviously faboo.|||Poop is green. Sometimes brown. Faboo example brah.|||0,0
faboo|||Fab with abit of oooooo|||Its cause im so faboo isn't it|||0,0
epic|||the most overused word ever, next to fail. for even more asshole points, use them together to form "epic fail." everything is epic now. epic car. epic haircut. epic movie. epic album. epic shut the fuck up. saying "epic win" doesn't make you sound any better, either. and for fucks sake, don't ever say it in person.|||DUDE UR POSTCOUNT IZ EPIC FAIL FAGOT LOL EPIC WIN U RUEL LISTEN TO THIS SONG IT'S SO EPIC|||5502,1901
epic|||Being unusually large, powerful or wonderful.  On a grander scale than the modified word would otherwise imply. Popular synonyms:  Massive, Huge, Incredible, Awesome|||"Sasha just gave me an epic blowjob"|||2772,1494
epic|||A word, whose meaningful definition(s)and correct applications are now obscured and have been raped to death mostly by the 25 and under crowd. It has been overused as "the" catch phrase used to describe a situation, person, event, movie, taking a shit,etc. The abuse and birth as a catchphrase has its origins among avid gamers and pretentious English majors.|||There are too many "epic" examples to count, just go walk onto a college campus and listen closely.|||1295,570
