condesending|||to talk down to.|||My father is very condesending towards me.|||22,3
feilen|||A legend who is known as Feilo|||feilen|||7,0
tech|||1. An adjective used to denote something especially effective at a given time. Slang originating from collectible card games: a card deemed particularly useful in a certain situation is deemed "tech," and it spread to other things. 2. A synonym for cool, due to sloppy usage of definition 1. Both definitions are usually only used by card geeks.|||Oh, man. Telling your mother that you were at a blood drive instead of out drinking was tech—now she thinks you're disoriented due to blood loss!|||183,90
tech|||a 9mm assault pistol made by the Intratec company in Miami, Florida. favored by gangstas in the hood because the retail price is only about $300.|||them niggaz betta watch it, i packin' my tech.|||74,39
tech|||A person with EXTREME knowledge or skills with computers or electronically gear (but not including actual game). A positive comment which replaces geek and it's sometimes not as positive effect.|||Toms the tech around here, he will fix your computer for you and then some|||61,33
tech|||Short for "Technician" or "Technology".|||The arcade game was broke so we had to call a games tech. Iraq wishes it has the tech the US army has!|||42,28
tech|||A term for cool or awesome, especially pertaining to objects or places, and the technical intricacy, efficency or design thereof.|||"Dude, did you see his new turntable?""Yeah, it's pretty tech"|||24,14
tech|||When one creates a ridiculous riff in a song usually making no musical sense and just pure math metal|||Its too Tech|||17,8
tech|||v. To organize a show or production; to work behind the scenes at a play or concert.|||I teched the concert...the lights got so messed up because none of the techies paid attention.|||15,6
BAZATA|||THE ACT OF GETTING DEMOTED AT ONES' OCCUPATION FOLLOWING A RECENT PROMOTION.ORTHE ACT OF HAVING YOUR ACTIONS COME BACK TO HAUNT YOU.ORBELIEVING THAT THERE ARE NO CONSEQUENCES TO YOUR ACTIONS, AND SUFFERING A CRUEL FATE BECAUSE OF IT|||"MARC GOT PROMOTED TO SERGEANT IN MARCH AND JUST GOT BAZATA'D BACK TO A POLICE OFFICER""MARC SCAMMED FOR YEARS, BUT GOT BAZATA'D IN THE END"|||1,1
DNS|||Domain Name Service. Usually a server that runs on port 53 to convert IP names to English words.|||64.233.161.99, the class B IP resolves to www.google.com.us. (Note: all domain names end with their country code. ".US" (dot US) is the default domain name for unspecified countries.|||194,55
DNS|||Dead nigger storage, as popularized by Quentin Tarantino's Pulp Fiction.|||Ain't no fucking DNS here, mang. Better call the wolf.|||174,96
DNS|||Do Not Shag. A an obscure yet fundamental branch of man law usually enforced by friends and other people that have your back.There are 2 levels of DNS:Catagory 1: The most common application. Do not sleep with the aforementioned unless drunk and intoxicated, which gives you a ready-made excuse if your friends call you out.Catagory 2: Indefinite. Any kind of sexual encounter with this person is heavily frowned upon, and is likely to result in ridicule. Designed to stop you from sleeping with a heffer or duff when you're lashed and feeling horny. A person may also be a catagory 2 if sleeping with him/her would cause waay to many problems/trouble, e.g. your best friends boyfriend/girlfriend.|||Tom: "I heard becky is coming to the party tonight."Josh: "As long as you're careful bro, she's a cat. 1 DNS. She only looks good after half a bottle of vod".Tom: "Don't worry about me dude, i've got this!"Josh: "Haha, it's all you man."|||47,14
DNS|||(adj, v.) Drunk n Stoned. A discreet acronym to describe a state of mind, or act thereof, of getting shitfaced on alcohol and stoned as balls on weed.|||"Torrey can't come to the phone right now, he's DnS."|||12,0
DNS|||The acronym for Dank Nuggets, however, used more as a word meaning "good," "cool," or "sweet" 1a.   Also, it can be modified with new different words, but convey the same meaning. (i.e. DSL=Dank Sausage Links)|||Those mashed potatoes your mom made last night were DN's... I was high though, so it was all good. 1a. Did you see that girl's ass? It was straight up DSL!|||12,5
DNS|||Short for Dense Nuggs. In other words, a highly packed bag of (usually) high-grade marijuana that is not at all fluffy.|||"That kid's got some DN's"|||10,3
DNS|||Did Not Start.  Where one registers for an event, such as a race, but does not compete in said event.|||After weeks of training, and even getting to the race venue, having the flu resulted in her being a DNS.|||52,46
Transvestism|||Transvestism is the act of cross- dressing, or dressing in clothes typically worn by the opposite gender.|||Dr. Frank N. Furter is an example of a blissfully nonchalant outlook on extraterrestrial transvestism.|||32,7
yahoo|||Australian slang word meaning uncouth lout.|||Frank: Throw a shrimp on the barbie you f***ing yahoo !!Bob: WTF, we don't say shrimp in Australia...|||356,195
yahoo|||said when excited or content/pleased|||Yahoo! I did something I'm not sure I did!|||321,175
yahoo|||An ignorant rural person (Rude and Derogatory)|||Some yahoo was sitting on the bench.|||237,97
yahoo|||Yahoo! is a website that provides free e-mail, and also has a search engine and chat rooms, along with an instant messenger service. It is correctly spelled with the exclamation point.|||I find it humorous when people say that Yahoo!'s search engine is worse than Google's, because Yahoo! uses Google's search engine to get results. Thus, no matter which one you use, you'lll always come up with the same results.|||343,258
yahoo|||Yahoo is an uneducated person with a backwoods mentality.|||Yahoo! shows its real stupid backwoods mind when somebody tries to get help at Yahoo! Help|||103,44
yahoo|||1) Declaration of joy. 2) Seach engine/life engine.|||1)Gretchen: Look on the bottom of this milk carton: "You have won one (1) free hip surgery." Marty: Yahoo! We finally hit it big, sis! 2) I use Yahoo! to receive e-mail.|||97,42
yahoo|||Email service/search engine/news site (sort of) that does fairly good with the e-mail and search engine parts but is either passing some stupid story about a worthless celebrity either wearing something they consider weird off as news. When they do talk about real news, the comments section is always filled with republican nutjobs who have no idea what they're talking about.|||I have a Yahoo! account. Good with emails, bad with everything else.|||63,12
has|||A grammatical error uttered forth by furry mammals and/or complete retards.|||I has a bucket!Can it has be hugs time now please?|||75,13
has|||An acronym for Hand, Ass, Slap. Its use is similar to the more traditional ASS stamp. It contains the equally as popular "hand" and "slap". One must really screw up to get the H.A.S. This is a demoralizing and embarassing thing for any person to receive.|||B-Rad: I just got elected to that National Youth Leadership Conference...no big deal.Pope: H.A.S.!|||11,3
has|||A word generally replacing and tense of have (have, had, has). It can as well be used before any verb or auxiliary verb. It may also be spelled as "haz."|||I has a blanket.I has a Halo collector's helmet, but my roomate stole it.He has a blanket.I has can do it!I has jumped over the blanket.|||14,9
